val0,val1,val2,val3,val4,val5,val6,val7,val8,val9,Sample,Accuracy
0.12646484375,0.75146484375,0.07275390625,0.36181640625,0.68212890625,0.71923828125,0.61669921875,0.21240234375,0.16357421875,0.29638671875,1200,0.6583333333333333
0.12646484375,0.75146484375,0.07275390625,0.36181640625,0.68212890625,0.71923828125,0.61669921875,0.21240234375,0.07177734375,0.72119140625,1200,0.6583333333333333
0.44677734375,0.79638671875,0.08154296875,0.21337890625,0.00732421875,0.98193359375,0.97998046875,0.07275390625,0.16357421875,0.72119140625,1200,0.6666666666666666
0.18896484375,0.18896484375,0.51025390625,0.04931640625,0.11962890625,0.53173828125,0.30419921875,0.39990234375,0.25927734375,0.98388671875,1200,0.6833333333333333
0.38427734375,0.18896484375,0.51025390625,0.04931640625,0.11962890625,0.53173828125,0.30419921875,0.39990234375,0.25927734375,0.98388671875,1200,0.6833333333333333
0.18896484375,0.98388671875,0.51025390625,0.04931640625,0.11962890625,0.53173828125,0.30419921875,0.39990234375,0.25927734375,0.98388671875,1200,0.6833333333333333
0.18896484375,0.18896484375,0.26904296875,0.04931640625,0.11962890625,0.53173828125,0.30419921875,0.39990234375,0.25927734375,0.98388671875,1200,0.6833333333333333
0.18896484375,0.18896484375,0.51025390625,0.65087890625,0.11962890625,0.53173828125,0.30419921875,0.39990234375,0.25927734375,0.98388671875,1200,0.6833333333333333
0.18896484375,0.18896484375,0.51025390625,0.04931640625,0.94482421875,0.53173828125,0.30419921875,0.39990234375,0.25927734375,0.98388671875,1200,0.675
0.18896484375,0.18896484375,0.51025390625,0.04931640625,0.11962890625,0.16943359375,0.30419921875,0.39990234375,0.25927734375,0.98388671875,1200,0.6833333333333333
0.18896484375,0.18896484375,0.51025390625,0.04931640625,0.11962890625,0.53173828125,0.04248046875,0.39990234375,0.25927734375,0.98388671875,1200,0.6833333333333333
0.18896484375,0.18896484375,0.51025390625,0.04931640625,0.11962890625,0.53173828125,0.30419921875,0.88525390625,0.25927734375,0.98388671875,1200,0.675
0.18896484375,0.18896484375,0.51025390625,0.04931640625,0.11962890625,0.53173828125,0.30419921875,0.39990234375,0.47607421875,0.98388671875,1200,0.6833333333333333
0.18896484375,0.18896484375,0.51025390625,0.04931640625,0.11962890625,0.53173828125,0.30419921875,0.39990234375,0.25927734375,0.03369140625,1200,0.6833333333333333
0.38427734375,0.98388671875,0.26904296875,0.65087890625,0.94482421875,0.16943359375,0.04248046875,0.88525390625,0.47607421875,0.03369140625,1200,0.6666666666666666
0.68896484375,0.68896484375,0.01025390625,0.54931640625,0.61962890625,0.03173828125,0.80419921875,0.89990234375,0.75927734375,0.48388671875,1200,0.6583333333333333
0.88427734375,0.68896484375,0.01025390625,0.54931640625,0.61962890625,0.03173828125,0.80419921875,0.89990234375,0.75927734375,0.48388671875,1200,0.6583333333333333
0.68896484375,0.48388671875,0.01025390625,0.54931640625,0.61962890625,0.03173828125,0.80419921875,0.89990234375,0.75927734375,0.48388671875,1200,0.6583333333333333
0.68896484375,0.68896484375,0.76904296875,0.54931640625,0.61962890625,0.03173828125,0.80419921875,0.89990234375,0.75927734375,0.48388671875,1200,0.65
0.68896484375,0.68896484375,0.01025390625,0.15087890625,0.61962890625,0.03173828125,0.80419921875,0.89990234375,0.75927734375,0.48388671875,1200,0.6583333333333333
0.68896484375,0.68896484375,0.01025390625,0.54931640625,0.44482421875,0.03173828125,0.80419921875,0.89990234375,0.75927734375,0.48388671875,1200,0.6666666666666666
0.68896484375,0.68896484375,0.01025390625,0.54931640625,0.61962890625,0.66943359375,0.80419921875,0.89990234375,0.75927734375,0.48388671875,1200,0.65
0.68896484375,0.68896484375,0.01025390625,0.54931640625,0.61962890625,0.03173828125,0.54248046875,0.89990234375,0.75927734375,0.48388671875,1200,0.6666666666666666
0.68896484375,0.68896484375,0.01025390625,0.54931640625,0.61962890625,0.03173828125,0.80419921875,0.38525390625,0.75927734375,0.48388671875,1200,0.6666666666666666
0.68896484375,0.68896484375,0.01025390625,0.54931640625,0.61962890625,0.03173828125,0.80419921875,0.89990234375,0.97607421875,0.48388671875,1200,0.6583333333333333
0.68896484375,0.68896484375,0.01025390625,0.54931640625,0.61962890625,0.03173828125,0.80419921875,0.89990234375,0.75927734375,0.53369140625,1200,0.6583333333333333
0.88427734375,0.48388671875,0.76904296875,0.15087890625,0.44482421875,0.66943359375,0.54248046875,0.38525390625,0.97607421875,0.53369140625,1200,0.6666666666666666
0.93896484375,0.43896484375,0.76025390625,0.29931640625,0.86962890625,0.28173828125,0.05419921875,0.64990234375,0.50927734375,0.23388671875,1200,0.6583333333333333
0.63427734375,0.43896484375,0.76025390625,0.29931640625,0.86962890625,0.28173828125,0.05419921875,0.64990234375,0.50927734375,0.23388671875,1200,0.6583333333333333
0.93896484375,0.23388671875,0.76025390625,0.29931640625,0.86962890625,0.28173828125,0.05419921875,0.64990234375,0.50927734375,0.23388671875,1200,0.6583333333333333
0.93896484375,0.43896484375,0.01904296875,0.29931640625,0.86962890625,0.28173828125,0.05419921875,0.64990234375,0.50927734375,0.23388671875,1200,0.6666666666666666
0.93896484375,0.43896484375,0.76025390625,0.90087890625,0.86962890625,0.28173828125,0.05419921875,0.64990234375,0.50927734375,0.23388671875,1200,0.6583333333333333
0.93896484375,0.43896484375,0.76025390625,0.29931640625,0.19482421875,0.28173828125,0.05419921875,0.64990234375,0.50927734375,0.23388671875,1200,0.6666666666666666
0.93896484375,0.43896484375,0.76025390625,0.29931640625,0.86962890625,0.41943359375,0.05419921875,0.64990234375,0.50927734375,0.23388671875,1200,0.6583333333333333
0.93896484375,0.43896484375,0.76025390625,0.29931640625,0.86962890625,0.28173828125,0.79248046875,0.64990234375,0.50927734375,0.23388671875,1200,0.65
0.93896484375,0.43896484375,0.76025390625,0.29931640625,0.86962890625,0.28173828125,0.05419921875,0.63525390625,0.50927734375,0.23388671875,1200,0.6583333333333333
0.93896484375,0.43896484375,0.76025390625,0.29931640625,0.86962890625,0.28173828125,0.05419921875,0.64990234375,0.72607421875,0.23388671875,1200,0.6583333333333333
0.93896484375,0.43896484375,0.76025390625,0.29931640625,0.86962890625,0.28173828125,0.05419921875,0.64990234375,0.50927734375,0.28369140625,1200,0.6583333333333333
0.63427734375,0.23388671875,0.01904296875,0.90087890625,0.19482421875,0.41943359375,0.79248046875,0.63525390625,0.72607421875,0.28369140625,1200,0.6666666666666666
0.43896484375,0.93896484375,0.26025390625,0.79931640625,0.36962890625,0.78173828125,0.55419921875,0.14990234375,0.00927734375,0.73388671875,1200,0.675
0.13427734375,0.93896484375,0.26025390625,0.79931640625,0.36962890625,0.78173828125,0.55419921875,0.14990234375,0.00927734375,0.73388671875,1200,0.675
0.43896484375,0.73388671875,0.26025390625,0.79931640625,0.36962890625,0.78173828125,0.55419921875,0.14990234375,0.00927734375,0.73388671875,1200,0.675
0.43896484375,0.93896484375,0.51904296875,0.79931640625,0.36962890625,0.78173828125,0.55419921875,0.14990234375,0.00927734375,0.73388671875,1200,0.675
0.43896484375,0.93896484375,0.26025390625,0.40087890625,0.36962890625,0.78173828125,0.55419921875,0.14990234375,0.00927734375,0.73388671875,1200,0.675
0.43896484375,0.93896484375,0.26025390625,0.79931640625,0.69482421875,0.78173828125,0.55419921875,0.14990234375,0.00927734375,0.73388671875,1200,0.6666666666666666
0.43896484375,0.93896484375,0.26025390625,0.79931640625,0.36962890625,0.91943359375,0.55419921875,0.14990234375,0.00927734375,0.73388671875,1200,0.675
0.43896484375,0.93896484375,0.26025390625,0.79931640625,0.36962890625,0.78173828125,0.29248046875,0.14990234375,0.00927734375,0.73388671875,1200,0.675
0.43896484375,0.93896484375,0.26025390625,0.79931640625,0.36962890625,0.78173828125,0.55419921875,0.13525390625,0.00927734375,0.73388671875,1200,0.675
0.43896484375,0.93896484375,0.26025390625,0.79931640625,0.36962890625,0.78173828125,0.55419921875,0.14990234375,0.22607421875,0.73388671875,1200,0.675
0.43896484375,0.93896484375,0.26025390625,0.79931640625,0.36962890625,0.78173828125,0.55419921875,0.14990234375,0.00927734375,0.78369140625,1200,0.675
0.13427734375,0.73388671875,0.51904296875,0.40087890625,0.69482421875,0.91943359375,0.29248046875,0.13525390625,0.22607421875,0.78369140625,1200,0.6666666666666666
0.31396484375,0.31396484375,0.13525390625,0.92431640625,0.49462890625,0.65673828125,0.17919921875,0.52490234375,0.63427734375,0.35888671875,1200,0.675
0.50927734375,0.31396484375,0.13525390625,0.92431640625,0.49462890625,0.65673828125,0.17919921875,0.52490234375,0.63427734375,0.35888671875,1200,0.675
0.31396484375,0.60888671875,0.13525390625,0.92431640625,0.49462890625,0.65673828125,0.17919921875,0.52490234375,0.63427734375,0.35888671875,1200,0.675
0.31396484375,0.31396484375,0.14404296875,0.92431640625,0.49462890625,0.65673828125,0.17919921875,0.52490234375,0.63427734375,0.35888671875,1200,0.675
0.31396484375,0.31396484375,0.13525390625,0.02587890625,0.49462890625,0.65673828125,0.17919921875,0.52490234375,0.63427734375,0.35888671875,1200,0.675
0.31396484375,0.31396484375,0.13525390625,0.92431640625,0.56982421875,0.65673828125,0.17919921875,0.52490234375,0.63427734375,0.35888671875,1200,0.675
0.31396484375,0.31396484375,0.13525390625,0.92431640625,0.49462890625,0.79443359375,0.17919921875,0.52490234375,0.63427734375,0.35888671875,1200,0.675
0.31396484375,0.31396484375,0.13525390625,0.92431640625,0.49462890625,0.65673828125,0.41748046875,0.52490234375,0.63427734375,0.35888671875,1200,0.675
0.31396484375,0.31396484375,0.13525390625,0.92431640625,0.49462890625,0.65673828125,0.17919921875,0.01025390625,0.63427734375,0.35888671875,1200,0.675
0.31396484375,0.31396484375,0.13525390625,0.92431640625,0.49462890625,0.65673828125,0.17919921875,0.52490234375,0.60107421875,0.35888671875,1200,0.675
0.31396484375,0.31396484375,0.13525390625,0.92431640625,0.49462890625,0.65673828125,0.17919921875,0.52490234375,0.63427734375,0.15869140625,1200,0.675
0.50927734375,0.60888671875,0.14404296875,0.02587890625,0.56982421875,0.79443359375,0.41748046875,0.01025390625,0.60107421875,0.15869140625,1200,0.675
0.81396484375,0.81396484375,0.63525390625,0.42431640625,0.99462890625,0.15673828125,0.67919921875,0.02490234375,0.13427734375,0.85888671875,1200,0.6583333333333333
0.00927734375,0.81396484375,0.63525390625,0.42431640625,0.99462890625,0.15673828125,0.67919921875,0.02490234375,0.13427734375,0.85888671875,1200,0.6583333333333333
0.81396484375,0.10888671875,0.63525390625,0.42431640625,0.99462890625,0.15673828125,0.67919921875,0.02490234375,0.13427734375,0.85888671875,1200,0.6583333333333333
0.81396484375,0.81396484375,0.64404296875,0.42431640625,0.99462890625,0.15673828125,0.67919921875,0.02490234375,0.13427734375,0.85888671875,1200,0.6583333333333333
0.81396484375,0.81396484375,0.63525390625,0.52587890625,0.99462890625,0.15673828125,0.67919921875,0.02490234375,0.13427734375,0.85888671875,1200,0.6583333333333333
0.81396484375,0.81396484375,0.63525390625,0.42431640625,0.06982421875,0.15673828125,0.67919921875,0.02490234375,0.13427734375,0.85888671875,1200,0.6666666666666666
0.81396484375,0.81396484375,0.63525390625,0.42431640625,0.99462890625,0.29443359375,0.67919921875,0.02490234375,0.13427734375,0.85888671875,1200,0.6583333333333333
0.81396484375,0.81396484375,0.63525390625,0.42431640625,0.99462890625,0.15673828125,0.91748046875,0.02490234375,0.13427734375,0.85888671875,1200,0.6583333333333333
0.81396484375,0.81396484375,0.63525390625,0.42431640625,0.99462890625,0.15673828125,0.67919921875,0.51025390625,0.13427734375,0.85888671875,1200,0.6583333333333333
0.81396484375,0.81396484375,0.63525390625,0.42431640625,0.99462890625,0.15673828125,0.67919921875,0.02490234375,0.10107421875,0.85888671875,1200,0.6583333333333333
0.81396484375,0.81396484375,0.63525390625,0.42431640625,0.99462890625,0.15673828125,0.67919921875,0.02490234375,0.13427734375,0.65869140625,1200,0.6583333333333333
0.00927734375,0.10888671875,0.64404296875,0.52587890625,0.06982421875,0.29443359375,0.91748046875,0.51025390625,0.10107421875,0.65869140625,1200,0.6666666666666666
0.56396484375,0.06396484375,0.38525390625,0.67431640625,0.74462890625,0.40673828125,0.42919921875,0.27490234375,0.38427734375,0.60888671875,1200,0.675
0.25927734375,0.06396484375,0.38525390625,0.67431640625,0.74462890625,0.40673828125,0.42919921875,0.27490234375,0.38427734375,0.60888671875,1200,0.675
0.56396484375,0.35888671875,0.38525390625,0.67431640625,0.74462890625,0.40673828125,0.42919921875,0.27490234375,0.38427734375,0.60888671875,1200,0.675
0.56396484375,0.06396484375,0.39404296875,0.67431640625,0.74462890625,0.40673828125,0.42919921875,0.27490234375,0.38427734375,0.60888671875,1200,0.675
0.56396484375,0.06396484375,0.38525390625,0.27587890625,0.74462890625,0.40673828125,0.42919921875,0.27490234375,0.38427734375,0.60888671875,1200,0.675
0.56396484375,0.06396484375,0.38525390625,0.67431640625,0.31982421875,0.40673828125,0.42919921875,0.27490234375,0.38427734375,0.60888671875,1200,0.6833333333333333
0.56396484375,0.06396484375,0.38525390625,0.67431640625,0.74462890625,0.54443359375,0.42919921875,0.27490234375,0.38427734375,0.60888671875,1200,0.675
0.56396484375,0.06396484375,0.38525390625,0.67431640625,0.74462890625,0.40673828125,0.66748046875,0.27490234375,0.38427734375,0.60888671875,1200,0.6666666666666666
0.56396484375,0.06396484375,0.38525390625,0.67431640625,0.74462890625,0.40673828125,0.42919921875,0.26025390625,0.38427734375,0.60888671875,1200,0.675
0.56396484375,0.06396484375,0.38525390625,0.67431640625,0.74462890625,0.40673828125,0.42919921875,0.27490234375,0.35107421875,0.60888671875,1200,0.675
0.56396484375,0.06396484375,0.38525390625,0.67431640625,0.74462890625,0.40673828125,0.42919921875,0.27490234375,0.38427734375,0.40869140625,1200,0.675
0.25927734375,0.35888671875,0.39404296875,0.27587890625,0.31982421875,0.54443359375,0.66748046875,0.26025390625,0.35107421875,0.40869140625,1200,0.675
0.06396484375,0.56396484375,0.88525390625,0.17431640625,0.24462890625,0.90673828125,0.92919921875,0.77490234375,0.88427734375,0.10888671875,1200,0.65
0.75927734375,0.56396484375,0.88525390625,0.17431640625,0.24462890625,0.90673828125,0.92919921875,0.77490234375,0.88427734375,0.10888671875,1200,0.65
0.06396484375,0.85888671875,0.88525390625,0.17431640625,0.24462890625,0.90673828125,0.92919921875,0.77490234375,0.88427734375,0.10888671875,1200,0.65
0.06396484375,0.56396484375,0.89404296875,0.17431640625,0.24462890625,0.90673828125,0.92919921875,0.77490234375,0.88427734375,0.10888671875,1200,0.65
0.06396484375,0.56396484375,0.88525390625,0.77587890625,0.24462890625,0.90673828125,0.92919921875,0.77490234375,0.88427734375,0.10888671875,1200,0.65
0.06396484375,0.56396484375,0.88525390625,0.17431640625,0.81982421875,0.90673828125,0.92919921875,0.77490234375,0.88427734375,0.10888671875,1200,0.6416666666666667
0.06396484375,0.56396484375,0.88525390625,0.17431640625,0.24462890625,0.04443359375,0.92919921875,0.77490234375,0.88427734375,0.10888671875,1200,0.6583333333333333
0.06396484375,0.56396484375,0.88525390625,0.17431640625,0.24462890625,0.90673828125,0.16748046875,0.77490234375,0.88427734375,0.10888671875,1200,0.6583333333333333
0.06396484375,0.56396484375,0.88525390625,0.17431640625,0.24462890625,0.90673828125,0.92919921875,0.76025390625,0.88427734375,0.10888671875,1200,0.65
0.06396484375,0.56396484375,0.88525390625,0.17431640625,0.24462890625,0.90673828125,0.92919921875,0.77490234375,0.85107421875,0.10888671875,1200,0.65
0.06396484375,0.56396484375,0.88525390625,0.17431640625,0.24462890625,0.90673828125,0.92919921875,0.77490234375,0.88427734375,0.90869140625,1200,0.65
0.75927734375,0.85888671875,0.89404296875,0.77587890625,0.81982421875,0.04443359375,0.16748046875,0.76025390625,0.85107421875,0.90869140625,1200,0.6583333333333333
0.09521484375,0.09521484375,0.04150390625,0.83056640625,0.77587890625,0.12548828125,0.71044921875,0.30615234375,0.79052734375,0.51513671875,1200,0.6666666666666666
0.79052734375,0.09521484375,0.04150390625,0.83056640625,0.77587890625,0.12548828125,0.71044921875,0.30615234375,0.79052734375,0.51513671875,1200,0.6666666666666666
0.09521484375,0.51513671875,0.04150390625,0.83056640625,0.77587890625,0.12548828125,0.71044921875,0.30615234375,0.79052734375,0.51513671875,1200,0.6666666666666666
0.09521484375,0.09521484375,0.11279296875,0.83056640625,0.77587890625,0.12548828125,0.71044921875,0.30615234375,0.79052734375,0.51513671875,1200,0.6666666666666666
0.09521484375,0.09521484375,0.04150390625,0.99462890625,0.77587890625,0.12548828125,0.71044921875,0.30615234375,0.79052734375,0.51513671875,1200,0.6666666666666666
0.09521484375,0.09521484375,0.04150390625,0.83056640625,0.47607421875,0.12548828125,0.71044921875,0.30615234375,0.79052734375,0.51513671875,1200,0.675
0.09521484375,0.09521484375,0.04150390625,0.83056640625,0.77587890625,0.82568359375,0.71044921875,0.30615234375,0.79052734375,0.51513671875,1200,0.6583333333333333
0.09521484375,0.09521484375,0.04150390625,0.83056640625,0.77587890625,0.12548828125,0.07373046875,0.30615234375,0.79052734375,0.51513671875,1200,0.675
0.09521484375,0.09521484375,0.04150390625,0.83056640625,0.77587890625,0.12548828125,0.71044921875,0.66650390625,0.79052734375,0.51513671875,1200,0.6583333333333333
0.09521484375,0.09521484375,0.04150390625,0.83056640625,0.77587890625,0.12548828125,0.71044921875,0.30615234375,0.25732421875,0.51513671875,1200,0.6666666666666666
0.09521484375,0.09521484375,0.04150390625,0.83056640625,0.77587890625,0.12548828125,0.71044921875,0.30615234375,0.79052734375,0.31494140625,1200,0.6666666666666666
0.79052734375,0.51513671875,0.11279296875,0.99462890625,0.47607421875,0.82568359375,0.07373046875,0.66650390625,0.25732421875,0.31494140625,1200,0.6666666666666666
0.59521484375,0.59521484375,0.54150390625,0.33056640625,0.27587890625,0.62548828125,0.21044921875,0.80615234375,0.29052734375,0.01513671875,1200,0.6666666666666666
0.29052734375,0.59521484375,0.54150390625,0.33056640625,0.27587890625,0.62548828125,0.21044921875,0.80615234375,0.29052734375,0.01513671875,1200,0.6666666666666666
0.59521484375,0.01513671875,0.54150390625,0.33056640625,0.27587890625,0.62548828125,0.21044921875,0.80615234375,0.29052734375,0.01513671875,1200,0.6666666666666666
0.59521484375,0.59521484375,0.61279296875,0.33056640625,0.27587890625,0.62548828125,0.21044921875,0.80615234375,0.29052734375,0.01513671875,1200,0.6583333333333333
0.59521484375,0.59521484375,0.54150390625,0.49462890625,0.27587890625,0.62548828125,0.21044921875,0.80615234375,0.29052734375,0.01513671875,1200,0.6666666666666666
0.59521484375,0.59521484375,0.54150390625,0.33056640625,0.97607421875,0.62548828125,0.21044921875,0.80615234375,0.29052734375,0.01513671875,1200,0.6583333333333333
0.59521484375,0.59521484375,0.54150390625,0.33056640625,0.27587890625,0.32568359375,0.21044921875,0.80615234375,0.29052734375,0.01513671875,1200,0.675
0.59521484375,0.59521484375,0.54150390625,0.33056640625,0.27587890625,0.62548828125,0.57373046875,0.80615234375,0.29052734375,0.01513671875,1200,0.6666666666666666
0.59521484375,0.59521484375,0.54150390625,0.33056640625,0.27587890625,0.62548828125,0.21044921875,0.16650390625,0.29052734375,0.01513671875,1200,0.675
0.59521484375,0.59521484375,0.54150390625,0.33056640625,0.27587890625,0.62548828125,0.21044921875,0.80615234375,0.75732421875,0.01513671875,1200,0.6666666666666666
0.59521484375,0.59521484375,0.54150390625,0.33056640625,0.27587890625,0.62548828125,0.21044921875,0.80615234375,0.29052734375,0.81494140625,1200,0.6666666666666666
0.29052734375,0.01513671875,0.61279296875,0.49462890625,0.97607421875,0.32568359375,0.57373046875,0.16650390625,0.75732421875,0.81494140625,1200,0.6666666666666666
0.84521484375,0.34521484375,0.29150390625,0.58056640625,0.02587890625,0.87548828125,0.96044921875,0.55615234375,0.04052734375,0.26513671875,1200,0.6666666666666666
0.04052734375,0.34521484375,0.29150390625,0.58056640625,0.02587890625,0.87548828125,0.96044921875,0.55615234375,0.04052734375,0.26513671875,1200,0.6666666666666666
0.84521484375,0.26513671875,0.29150390625,0.58056640625,0.02587890625,0.87548828125,0.96044921875,0.55615234375,0.04052734375,0.26513671875,1200,0.6666666666666666
0.84521484375,0.34521484375,0.36279296875,0.58056640625,0.02587890625,0.87548828125,0.96044921875,0.55615234375,0.04052734375,0.26513671875,1200,0.6666666666666666
0.84521484375,0.34521484375,0.29150390625,0.74462890625,0.02587890625,0.87548828125,0.96044921875,0.55615234375,0.04052734375,0.26513671875,1200,0.6666666666666666
0.84521484375,0.34521484375,0.29150390625,0.58056640625,0.72607421875,0.87548828125,0.96044921875,0.55615234375,0.04052734375,0.26513671875,1200,0.6583333333333333
0.84521484375,0.34521484375,0.29150390625,0.58056640625,0.02587890625,0.57568359375,0.96044921875,0.55615234375,0.04052734375,0.26513671875,1200,0.675
0.84521484375,0.34521484375,0.29150390625,0.58056640625,0.02587890625,0.87548828125,0.82373046875,0.55615234375,0.04052734375,0.26513671875,1200,0.6666666666666666
0.84521484375,0.34521484375,0.29150390625,0.58056640625,0.02587890625,0.87548828125,0.96044921875,0.91650390625,0.04052734375,0.26513671875,1200,0.6583333333333333
0.84521484375,0.34521484375,0.29150390625,0.58056640625,0.02587890625,0.87548828125,0.96044921875,0.55615234375,0.50732421875,0.26513671875,1200,0.6666666666666666
0.84521484375,0.34521484375,0.29150390625,0.58056640625,0.02587890625,0.87548828125,0.96044921875,0.55615234375,0.04052734375,0.06494140625,1200,0.6666666666666666
0.04052734375,0.26513671875,0.36279296875,0.74462890625,0.72607421875,0.57568359375,0.82373046875,0.91650390625,0.50732421875,0.06494140625,1200,0.6583333333333333
0.34521484375,0.84521484375,0.79150390625,0.08056640625,0.52587890625,0.37548828125,0.46044921875,0.05615234375,0.54052734375,0.76513671875,1200,0.675
0.54052734375,0.84521484375,0.79150390625,0.08056640625,0.52587890625,0.37548828125,0.46044921875,0.05615234375,0.54052734375,0.76513671875,1200,0.675
0.34521484375,0.76513671875,0.79150390625,0.08056640625,0.52587890625,0.37548828125,0.46044921875,0.05615234375,0.54052734375,0.76513671875,1200,0.675
0.34521484375,0.84521484375,0.86279296875,0.08056640625,0.52587890625,0.37548828125,0.46044921875,0.05615234375,0.54052734375,0.76513671875,1200,0.675
0.34521484375,0.84521484375,0.79150390625,0.24462890625,0.52587890625,0.37548828125,0.46044921875,0.05615234375,0.54052734375,0.76513671875,1200,0.675
0.34521484375,0.84521484375,0.79150390625,0.08056640625,0.22607421875,0.37548828125,0.46044921875,0.05615234375,0.54052734375,0.76513671875,1200,0.675
0.34521484375,0.84521484375,0.79150390625,0.08056640625,0.52587890625,0.07568359375,0.46044921875,0.05615234375,0.54052734375,0.76513671875,1200,0.675
0.34521484375,0.84521484375,0.79150390625,0.08056640625,0.52587890625,0.37548828125,0.32373046875,0.05615234375,0.54052734375,0.76513671875,1200,0.675
0.34521484375,0.84521484375,0.79150390625,0.08056640625,0.52587890625,0.37548828125,0.46044921875,0.41650390625,0.54052734375,0.76513671875,1200,0.675
0.34521484375,0.84521484375,0.79150390625,0.08056640625,0.52587890625,0.37548828125,0.46044921875,0.05615234375,0.00732421875,0.76513671875,1200,0.675
0.34521484375,0.84521484375,0.79150390625,0.08056640625,0.52587890625,0.37548828125,0.46044921875,0.05615234375,0.54052734375,0.56494140625,1200,0.675
0.54052734375,0.76513671875,0.86279296875,0.24462890625,0.22607421875,0.07568359375,0.32373046875,0.41650390625,0.00732421875,0.56494140625,1200,0.675
0.47021484375,0.47021484375,0.66650390625,0.20556640625,0.65087890625,0.00048828125,0.83544921875,0.68115234375,0.16552734375,0.14013671875,1200,0.65
0.16552734375,0.47021484375,0.66650390625,0.20556640625,0.65087890625,0.00048828125,0.83544921875,0.68115234375,0.16552734375,0.14013671875,1200,0.65
0.47021484375,0.89013671875,0.66650390625,0.20556640625,0.65087890625,0.00048828125,0.83544921875,0.68115234375,0.16552734375,0.14013671875,1200,0.65
0.47021484375,0.47021484375,0.48779296875,0.20556640625,0.65087890625,0.00048828125,0.83544921875,0.68115234375,0.16552734375,0.14013671875,1200,0.6583333333333333
0.47021484375,0.47021484375,0.66650390625,0.36962890625,0.65087890625,0.00048828125,0.83544921875,0.68115234375,0.16552734375,0.14013671875,1200,0.65
0.47021484375,0.47021484375,0.66650390625,0.20556640625,0.10107421875,0.00048828125,0.83544921875,0.68115234375,0.16552734375,0.14013671875,1200,0.6583333333333333
0.47021484375,0.47021484375,0.66650390625,0.20556640625,0.65087890625,0.20068359375,0.83544921875,0.68115234375,0.16552734375,0.14013671875,1200,0.65
0.47021484375,0.47021484375,0.66650390625,0.20556640625,0.65087890625,0.00048828125,0.44873046875,0.68115234375,0.16552734375,0.14013671875,1200,0.6583333333333333
0.47021484375,0.47021484375,0.66650390625,0.20556640625,0.65087890625,0.00048828125,0.83544921875,0.29150390625,0.16552734375,0.14013671875,1200,0.6583333333333333
0.47021484375,0.47021484375,0.66650390625,0.20556640625,0.65087890625,0.00048828125,0.83544921875,0.68115234375,0.63232421875,0.14013671875,1200,0.65
0.47021484375,0.47021484375,0.66650390625,0.20556640625,0.65087890625,0.00048828125,0.83544921875,0.68115234375,0.16552734375,0.43994140625,1200,0.65
0.16552734375,0.89013671875,0.48779296875,0.36962890625,0.10107421875,0.20068359375,0.44873046875,0.29150390625,0.63232421875,0.43994140625,1200,0.6833333333333333
0.97021484375,0.97021484375,0.16650390625,0.70556640625,0.15087890625,0.50048828125,0.33544921875,0.18115234375,0.66552734375,0.64013671875,1200,0.6833333333333333
0.66552734375,0.97021484375,0.16650390625,0.70556640625,0.15087890625,0.50048828125,0.33544921875,0.18115234375,0.66552734375,0.64013671875,1200,0.6833333333333333
0.97021484375,0.39013671875,0.16650390625,0.70556640625,0.15087890625,0.50048828125,0.33544921875,0.18115234375,0.66552734375,0.64013671875,1200,0.6833333333333333
0.97021484375,0.97021484375,0.98779296875,0.70556640625,0.15087890625,0.50048828125,0.33544921875,0.18115234375,0.66552734375,0.64013671875,1200,0.675
0.97021484375,0.97021484375,0.16650390625,0.86962890625,0.15087890625,0.50048828125,0.33544921875,0.18115234375,0.66552734375,0.64013671875,1200,0.6833333333333333
0.97021484375,0.97021484375,0.16650390625,0.70556640625,0.60107421875,0.50048828125,0.33544921875,0.18115234375,0.66552734375,0.64013671875,1200,0.675
0.97021484375,0.97021484375,0.16650390625,0.70556640625,0.15087890625,0.70068359375,0.33544921875,0.18115234375,0.66552734375,0.64013671875,1200,0.675
0.97021484375,0.97021484375,0.16650390625,0.70556640625,0.15087890625,0.50048828125,0.94873046875,0.18115234375,0.66552734375,0.64013671875,1200,0.675
0.97021484375,0.97021484375,0.16650390625,0.70556640625,0.15087890625,0.50048828125,0.33544921875,0.79150390625,0.66552734375,0.64013671875,1200,0.675
0.97021484375,0.97021484375,0.16650390625,0.70556640625,0.15087890625,0.50048828125,0.33544921875,0.18115234375,0.13232421875,0.64013671875,1200,0.6833333333333333
0.97021484375,0.97021484375,0.16650390625,0.70556640625,0.15087890625,0.50048828125,0.33544921875,0.18115234375,0.66552734375,0.93994140625,1200,0.6833333333333333
0.66552734375,0.39013671875,0.98779296875,0.86962890625,0.60107421875,0.70068359375,0.94873046875,0.79150390625,0.13232421875,0.93994140625,1200,0.6416666666666667
0.72021484375,0.22021484375,0.91650390625,0.45556640625,0.40087890625,0.75048828125,0.58544921875,0.43115234375,0.91552734375,0.89013671875,1200,0.6666666666666666
0.91552734375,0.22021484375,0.91650390625,0.45556640625,0.40087890625,0.75048828125,0.58544921875,0.43115234375,0.91552734375,0.89013671875,1200,0.6666666666666666
0.72021484375,0.14013671875,0.91650390625,0.45556640625,0.40087890625,0.75048828125,0.58544921875,0.43115234375,0.91552734375,0.89013671875,1200,0.6666666666666666
